433, 1125, 1458
434, 1041, 1458
435, 1084, 1458
436, 1042, 1417
437, 8708, 1500
438, 1083, 1417
439, 1041, 1416
440, 1083, 1458
441, 1083, 1458
442, 1125, 1458
443, 1083, 1458
444, 1042, 1458
445, 1083, 1458
446, 1125, 1500
447, 1083, 1416
448, 1084, 1458
449, 1083, 1458
450, 1084, 1459
451, 1083, 1458
452, 1208, 1500
453, 1167, 1459
454, 1083, 1458
455, 1125, 1458
456, 7917, 1500
457, 1083, 1459
458, 1083, 1458
459, 1083, 1458
460, 1125, 1458
461, 1166, 1458
462, 1125, 1458
463, 1125, 1417
464, 1125, 1458
465, 1125, 1459
466, 1167, 1625
467, 1125, 1625
468, 1125, 1416
469, 1125, 1417
470, 1167, 1459
471, 1125, 1500
472, 1166, 1542
473, 5083, 1500
474, 1125, 1666
475, 1167, 1666
476, 1125, 1667
477, 1166, 1667
478, 1125, 1667
479, 1167, 1667
480, 1167, 1709
481, 1125, 1667
482, 1125, 1666
483, 1125, 1708
484, 1209, 1667
485, 792, 1709
486, 750, 1709
487, 750, 1667
488, 750, 1709
489, 708, 1709
490, 750, 1708
491, 750, 1750
492, 750, 1792
493, 792, 1708
494, 750, 1708
495, 709, 1750
496, 750, 1709
497, 750, 1709
498, 750, 1709
499, 750, 1708
500, 750, 1708
501, 792, 1750
502, 750, 1750
503, 750, 1750
504, 750, 1709
505, 709, 1750
506, 750, 1750
507, 750, 1791
508, 750, 1750
509, 750, 1750
510, 792, 1750
511, 792, 1750
512, 750, 1750
513, 791, 1833
514, 750, 1750
515, 750, 1750
516, 791, 1750
517, 792, 1791
518, 792, 1792
519, 791, 1750
520, 750, 1750
521, 750, 1750
522, 750, 1791
523, 791, 1750
524, 791, 1791
525, 792, 1750
526, 750, 1750
527, 791, 1791
528, 792, 1750
529, 792, 1792
530, 792, 1750
531, 792, 1833
532, 792, 1750
533, 792, 1750
534, 833, 1750
535, 792, 1750
536, 791, 1792
537, 792, 1792
538, 792, 1834
539, 792, 1792
540, 834, 1792
541, 792, 1791
542, 875, 1750
543, 791, 1791
544, 791, 1750
545, 792, 1792
546, 792, 1750
547, 875, 1791
548, 791, 1791
549, 791, 1791
550, 833, 1750
551, 833, 1750
552, 833, 1791
553, 833, 1750
554, 791, 1666
555, 834, 1750
556, 833, 1709
557, 791, 1708
558, 792, 1709
559, 875, 1833
560, 791, 1791
561, 833, 1791
562, 833, 1792
563, 875, 1833
564, 833, 1791
565, 833, 1792
566, 833, 1833
567, 834, 1833
568, 875, 1791
569, 833, 1792
570, 834, 1875
571, 834, 1875
572, 875, 1916
573, 833, 1959
574, 875, 2042
575, 833, 2042
576, 833, 2041
577, 833, 2000
578, 833, 2041
579, 833, 2000
580, 875, 2000
581, 833, 2041
582, 875, 2042
583, 875, 2041
584, 875, 2042
585, 875, 2000
586, 917, 2042
587, 875, 2042
588, 833, 2041
589, 875, 2042
590, 875, 2000
591, 875, 2041
592, 875, 2042
593, 875, 2125
594, 917, 2042
595, 875, 2084
596, 917, 2084
597, 875, 2083
598, 959, 2083
599, 875, 2083
600, 875, 2083
601, 875, 2083
602, 875, 2084
603, 916, 2083
604, 875, 2042
605, 875, 2083
606, 875, 2084
607, 875, 2125
608, 875, 2125
609, 916, 2125
610, 875, 2125
611, 916, 2083
612, 917, 2125
613, 875, 2125
614, 1000, 2292
615, 916, 2000
616, 875, 2042
617, 875, 2042
618, 875, 1958
619, 875, 2000
620, 875, 2042
621, 917, 2083
622, 875, 2042
623, 875, 2041
624, 875, 2041
625, 875, 2000
626, 875, 2042
627, 875, 2000
628, 875, 2000
629, 875, 2041
630, 875, 2041
631, 875, 2042
632, 875, 2041
633, 875, 2042
634, 875, 2042
635, 916, 2042
636, 917, 2084
637, 916, 2000
638, 916, 2041
639, 917, 2083
640, 875, 2042
641, 958, 2250
642, 958, 2125
643, 917, 2125
644, 959, 2125
645, 917, 2125
646, 917, 2125
647, 958, 2125
648, 959, 2125
649, 958, 2125
650, 958, 2333
651, 958, 2125
652, 1083, 2209
653, 958, 2166
654, 1000, 2125
655, 1000, 2125
656, 958, 2083
657, 958, 2125
658, 958, 2125
659, 959, 2125
660, 958, 2083
661, 958, 2167
662, 1000, 2167
663, 1000, 2125
664, 1000, 2125
665, 958, 2125
666, 958, 2125
667, 1000, 2167
668, 1000, 2167
669, 1042, 2167
670, 959, 2125
671, 958, 2125
672, 959, 2333
673, 958, 2125
674, 958, 2125
675, 958, 2334
676, 958, 2166
677, 1000, 2333
678, 958, 2333
679, 958, 2333
680, 959, 2333
681, 959, 2375
682, 1000, 2459
683, 958, 2291
684, 958, 2334
685, 958, 2292
686, 959, 2292
687, 959, 2292
688, 959, 2292
689, 959, 2333
690, 959, 2292
691, 1000, 2333
692, 1000, 2333
693, 1000, 2334
694, 1000, 2334
695, 958, 2333
696, 958, 2333
697, 1000, 2334
698, 958, 2334
699, 1000, 2334
700, 1000, 2417
701, 1000, 2291
702, 1000, 2375
703, 1041, 2333
704, 958, 2333
705, 1000, 2375
706, 1000, 2375
707, 1000, 2375
708, 1000, 2334
709, 1000, 2375
710, 1000, 2333
711, 1000, 2333
712, 1000, 2334
713, 1042, 2334
714, 1042, 2375
715, 1042, 2417
716, 1000, 2334
717, 1000, 2333
718, 1042, 2375
719, 1000, 2333
720, 1041, 2334
721, 1000, 2292
722, 1000, 2333
723, 1000, 2292
724, 1000, 2333
725, 958, 2334
726, 1000, 2333
727, 1000, 2333
728, 1000, 2333
729, 1041, 2375
730, 1000, 2334
731, 1000, 2333
732, 1000, 2333
733, 1000, 2334
734, 1042, 2375
735, 1042, 2375
736, 1041, 2333
737, 1000, 2333
738, 1041, 2333
739, 1041, 2333
740, 1041, 2375
741, 1042, 2333
742, 1041, 2333
743, 1041, 2417
744, 1042, 2375
745, 1042, 2333
746, 1042, 2333
747, 1042, 2334
748, 1041, 2375
749, 1042, 2375
750, 1083, 2375
751, 1042, 2375
752, 1042, 2458
753, 1041, 2333
754, 1083, 2375
755, 1042, 2375
756, 1041, 2333
757, 1041, 2375
758, 1083, 2333
759, 1083, 2417
760, 1084, 2417
761, 1041, 2375
762, 1083, 2416
763, 1042, 2375
764, 1042, 2375
765, 1083, 2416
766, 1083, 2416
767, 1042, 2375
768, 1084, 2375
769, 1125, 2541
770, 1083, 2500
771, 1125, 2625
772, 1125, 2500
773, 1083, 2667
774, 1125, 2667
775, 1125, 2667
776, 1125, 2500
777, 1125, 2708
778, 1125, 2667
779, 1166, 2792
780, 1166, 2666
781, 1125, 2667
782, 1125, 2708
783, 1125, 2709
784, 1167, 2750
785, 1125, 2709
786, 1125, 2709
787, 1167, 2750
788, 1167, 2666
789, 1125, 2708
790, 1125, 2708
791, 1166, 2750
792, 1166, 2750
793, 1125, 2708
794, 1125, 2708
795, 1125, 2750
796, 1167, 2709
797, 1125, 2708
798, 1208, 2792
799, 1125, 2750
800, 6417, 2792
801, 1166, 2750
802, 1167, 2750
803, 1167, 2750
804, 1167, 2792
805, 1167, 2792
806, 1167, 2750
807, 1208, 2833
808, 1167, 2709
809, 1083, 2666
810, 1125, 2667
811, 1125, 2625
812, 1125, 2667
813, 1125, 2583
814, 1166, 2666
815, 1125, 2667
816, 1166, 2667
817, 1125, 2666
818, 1166, 2625
819, 1125, 2667
820, 1125, 2708
821, 1125, 2667
822, 1167, 2667
823, 1125, 2667
824, 1125, 2666
825, 1167, 2708
826, 1125, 2667
827, 1167, 2667
828, 1167, 2708
829, 1167, 2750
830, 1125, 2709
831, 1166, 2708
832, 1166, 2750
833, 1167, 6709
834, 1167, 2667
835, 1125, 2708
836, 1166, 2708
837, 1208, 2750
838, 1125, 2667
839, 1209, 2834
840, 1166, 2708
841, 1125, 2708
842, 1209, 2667
843, 1125, 2708
844, 1167, 2792
845, 1167, 2875
846, 1209, 2708
847, 1167, 2708
848, 1167, 2750
849, 1208, 2667
850, 1167, 2667
851, 1167, 2709
852, 1166, 7541
853, 1250, 2666
854, 1208, 2708
855, 1333, 3000
856, 1250, 2791
857, 1250, 3000
858, 1250, 2834
859, 1250, 2834
860, 1208, 2750
861, 1208, 2875
862, 1209, 2792
863, 1209, 2792
864, 1250, 2834
865, 1250, 2792
866, 1208, 2833
867, 1208, 2875
868, 1208, 2791
869, 1250, 2792
870, 1209, 2792
871, 1250, 2792
872, 1250, 3000
873, 1250, 3000
874, 1250, 3000
875, 1250, 2833
876, 1250, 3000
877, 1250, 2958
878, 1250, 3000
879, 1250, 3041
880, 1292, 3042
881, 1291, 3042
882, 1250, 3000
883, 1291, 3042
884, 1250, 3041
885, 1250, 3041
886, 1250, 3042
887, 1250, 3042
888, 1250, 3042
889, 1250, 3041
890, 1250, 3041
891, 1250, 3042
892, 1291, 3083
893, 1250, 3042
894, 1250, 3042
895, 1250, 3041
896, 1250, 3042
897, 1250, 19584
898, 1291, 3125
899, 1292, 3041
900, 1292, 3084
901, 1292, 2959
902, 1250, 2958
903, 1208, 3000
904, 1209, 2958
905, 1250, 3000
906, 1250, 2959
907, 1208, 2959
908, 1250, 3000
909, 1250, 2958
910, 1250, 3000
911, 1250, 2958
912, 1250, 2958
913, 1250, 3000
914, 1250, 3000
915, 1250, 2958
916, 1250, 2959
917, 1250, 3000
918, 1250, 3000
919, 1250, 3000
920, 1250, 3000
921, 1250, 3000
922, 1292, 3000
923, 1250, 2958
924, 1292, 3000
925, 1375, 3042
926, 1291, 3125
927, 1250, 2959
928, 1417, 3042
929, 1292, 8542
930, 1292, 3083
931, 1291, 3041
932, 1333, 3000
933, 1250, 3125
934, 1291, 3000
935, 1292, 3000
936, 1250, 3000
937, 1292, 3042
938, 1292, 3042
939, 1292, 3000
940, 1292, 2958
941, 1292, 3000
942, 1250, 3000
943, 1292, 3000
944, 1291, 3041
945, 1292, 3000
946, 1291, 3041
947, 1333, 3000
948, 1292, 3000
949, 1291, 3042
950, 1292, 3000
951, 1333, 3000
952, 1291, 3000
953, 1292, 3000
954, 1292, 3000
955, 1333, 3000
956, 1334, 3084
957, 1333, 3084
958, 1333, 3083
959, 1334, 3042
960, 1333, 3042
961, 1292, 3000
962, 1292, 3000
963, 1333, 3000
964, 1334, 3042
965, 1291, 3041
966, 1333, 3000
967, 1333, 3000
968, 1333, 3083
969, 1292, 8334
970, 1333, 3125
971, 1292, 3000
972, 1292, 3000
973, 1291, 3041
974, 1333, 3125
975, 1333, 3166
976, 1333, 3166
977, 1334, 3167
978, 1334, 3208
979, 1333, 3209
980, 1334, 3208
981, 1333, 3208
982, 1375, 3333
983, 1333, 3208
984, 1333, 3291
985, 1334, 3208
986, 1334, 3250
987, 1333, 3208
988, 1334, 3167
989, 1375, 3250
990, 1333, 3250
991, 1333, 3208
992, 1333, 3250
993, 1333, 3250
994, 1375, 3292
995, 1334, 3250
996, 1375, 3250
997, 1334, 3292
998, 1333, 3541
999, 1333, 3250
1000, 1333, 3250
1001, 1334, 3208
1002, 1334, 3208
1003, 1334, 3208
1004, 1334, 3208
1005, 1333, 3250
1006, 1334, 3250
1007, 1375, 3250
1008, 1375, 3250
1009, 1333, 3250
1010, 1333, 3209
1011, 1333, 3209
1012, 1375, 3250
1013, 1375, 3292
1014, 1333, 3250
1015, 1375, 3250
1016, 1375, 3208
1017, 1375, 3292
1018, 1375, 3292
1019, 1375, 3250
1020, 1375, 3250
1021, 1375, 3250
1022, 1375, 3292
1023, 1375, 3250
1024, 1375, 3250
1025, 1375, 3208
1026, 1375, 3250
1027, 1375, 3292
1028, 1417, 3250
1029, 1375, 3208
1030, 1375, 3208
1031, 1416, 3250
1032, 1416, 3250
1033, 1500, 3709
1034, 1458, 3542
1035, 1500, 3416
1036, 1458, 3375
1037, 1458, 3458
1038, 1583, 3459
1039, 1375, 3541
1040, 1458, 3458
1041, 1458, 3417
1042, 1458, 3459
1043, 1500, 3375
1044, 1500, 3458
1045, 1458, 3417
1046, 1500, 3458
1047, 1500, 3333
1048, 1459, 3417
1049, 1458, 3417
1050, 1459, 3458
1051, 1458, 3458
1052, 1500, 3459
1053, 1500, 3459
1054, 1459, 3417
1055, 1458, 3459
1056, 1500, 3458
1057, 1500, 3417
1058, 1500, 3459
1059, 1500, 3458
1060, 1500, 3667
1061, 1583, 3542
1062, 1500, 3542
1063, 1458, 3459
1064, 1500, 3459
1065, 1500, 3500
1066, 1625, 3417
1067, 1500, 3417
1068, 1625, 3459
1069, 1500, 3542
1070, 1500, 3500
1071, 1500, 3417
1072, 1500, 3458
1073, 1500, 3667
1074, 1500, 3916
1075, 1459, 3584
1076, 1458, 3667
1077, 1583, 3583
1078, 1458, 3542
1079, 1458, 3541
1080, 1458, 3625
1081, 1458, 3542
1082, 1500, 3583
1083, 1583, 3583
1084, 1500, 3625
1085, 1458, 3542
1086, 1417, 3584
1087, 1458, 3625
1088, 1459, 3625
1089, 1500, 3583
1090, 1500, 3583
1091, 1500, 3625
1092, 1500, 3542
1093, 1500, 3583
1094, 1500, 3625
1095, 1500, 3584
1096, 1500, 3625
1097, 1500, 3583
1098, 1542, 3750
1099, 1541, 3750
1100, 1541, 3750
1101, 1542, 3833
1102, 1542, 3708
1103, 1542, 3792
1104, 1542, 3792
1105, 1542, 3750
1106, 1542, 3750
1107, 1542, 3750
1108, 1541, 3750
1109, 1541, 3791
1110, 1541, 3791
1111, 1584, 3792
1112, 1583, 3916
1113, 1666, 3792
1114, 1542, 3792
1115, 1584, 3750
1116, 1541, 3791
1117, 1667, 3792
1118, 1583, 3750
1119, 1584, 3750
1120, 1542, 3792
1121, 1584, 3917
1122, 1542, 3792
1123, 1584, 3792
1124, 1583, 3791
1125, 1542, 3833
1126, 1583, 3750
1127, 1583, 3791
1128, 1584, 3833
1129, 1625, 3875
1130, 1583, 3750
1131, 1584, 3792
1132, 1584, 3750
1133, 1708, 3792
1134, 1584, 3792
1135, 1584, 3792
1136, 1583, 3833
1137, 1584, 3750
1138, 1583, 3750
1139, 1583, 3917
1140, 1625, 3791
1141, 1583, 3916
1142, 1625, 3792
1143, 1583, 3834
1144, 1625, 3792
1145, 1625, 3833
1146, 1584, 3917
1147, 1625, 3791
1148, 1625, 3916
1149, 1708, 3791
1150, 1625, 3833
1151, 1625, 3916
1152, 1625, 3833
1153, 1625, 3833
1154, 1625, 3833
1155, 1625, 3833
1156, 1625, 3875
1157, 1625, 3875
1158, 1625, 3792
1159, 1625, 3834
1160, 1625, 3792
1161, 1667, 3833
1162, 1625, 3833
1163, 1667, 3875
1164, 1625, 3833
1165, 1625, 3833
1166, 1667, 3833
1167, 1625, 3833
1168, 1666, 3750
1169, 1625, 3834
1170, 1666, 3833
1171, 1667, 3833
1172, 1667, 3875
1173, 1625, 3875
1174, 1666, 4042
1175, 1666, 4333
1176, 1666, 3791
1177, 1583, 3875
1178, 1625, 3875
1179, 1542, 3875
1180, 1583, 3875
1181, 1541, 3833
1182, 1584, 3834
1183, 1667, 3834
1184, 1584, 3917
1185, 1583, 3833
1186, 1709, 3834
1187, 1542, 3792
1188, 1542, 3792
1189, 1583, 3791
1190, 1541, 3875
1191, 1541, 3791
1192, 1583, 3875
1193, 1542, 3834
1194, 1584, 3834
1195, 1583, 3833
1196, 1541, 3833
1197, 1584, 3833
1198, 1541, 3833
1199, 1584, 3834
1200, 1542, 3833
1201, 1584, 3833
1202, 1542, 3875
1203, 1583, 3833
1204, 1583, 3875
1205, 1583, 3875
1206, 1583, 3833
1207, 1541, 3833
1208, 1583, 3875
1209, 1583, 3834
1210, 1584, 3833
1211, 1583, 3833
1212, 1583, 3833
1213, 1583, 3875
1214, 1583, 3875
1215, 1584, 3875
1216, 1583, 3834
1217, 1583, 3833
1218, 1625, 3875
1219, 1583, 3875
1220, 1584, 3875
1221, 1583, 3875
1222, 1583, 3833
1223, 1584, 3875
1224, 1583, 3917
1225, 1584, 3833
1226, 1584, 3917
1227, 1625, 3916
1228, 1625, 3916
1229, 1583, 3875
1230, 1583, 3875
1231, 1625, 3833
1232, 1625, 3875
1233, 1584, 3875
1234, 1625, 3875
1235, 1584, 3917
1236, 1625, 3917
1237, 1625, 3958
1238, 1625, 3917
1239, 1625, 3875
1240, 1583, 3916
1241, 1625, 3917
1242, 1625, 3875
1243, 1625, 3875
1244, 1625, 3875
1245, 1625, 3875
1246, 1625, 3916
1247, 1625, 3917
1248, 1625, 3917
1249, 1625, 3917
1250, 1625, 3958
1251, 1625, 3917
1252, 1625, 3875
1253, 1625, 3959
1254, 1625, 3875
1255, 1625, 3917
1256, 1667, 3917
1257, 1625, 3916
1258, 1625, 3917
1259, 1667, 3875
1260, 1625, 3917
1261, 1625, 3916
1262, 1625, 3917
1263, 1625, 4000
1264, 1625, 3917
1265, 1834, 4292
1266, 1708, 4083
1267, 1666, 4125
1268, 1708, 4083
1269, 1709, 4042
1270, 1708, 4083
1271, 1709, 4042
1272, 1709, 4084
1273, 1959, 4459
1274, 1833, 4292
1275, 1750, 4458
1276, 1792, 4250
1277, 1750, 4416
1278, 1792, 4416
1279, 1750, 4500
1280, 1792, 4542
1281, 1791, 4541
1282, 1792, 4458
1283, 1875, 4416
1284, 1750, 4458
1285, 1791, 4500
1286, 1875, 4500
1287, 1834, 4417
1288, 1792, 4542
1289, 1792, 4459
1290, 1791, 4458
1291, 1792, 4500
1292, 1792, 4542
1293, 1792, 4459
1294, 1833, 4500
1295, 1792, 4500
1296, 1792, 4500
1297, 1792, 4500
1298, 1792, 4500
1299, 1833, 4459
1300, 1792, 4500
1301, 1792, 4542
1302, 1833, 4500
1303, 1792, 4459
1304, 1833, 4541
1305, 1791, 4500
1306, 1791, 4583
1307, 1792, 4500
1308, 1875, 4666
1309, 1792, 4417
1310, 1750, 4333
1311, 1792, 4334
1312, 1792, 4334
1313, 1750, 4417
1314, 1750, 4375
1315, 1750, 4375
1316, 1792, 4333
1317, 1750, 4375
1318, 1792, 4375
1319, 1750, 4334
1320, 1750, 4375
1321, 1750, 4458
1322, 1792, 4375
1323, 1791, 4375
1324, 1792, 4375
1325, 1792, 4375
1326, 1750, 4417
1327, 1791, 4417
1328, 2042, 4708
1329, 1833, 4584
1330, 1834, 4583
1331, 1833, 4541
1332, 1875, 4584
1333, 1875, 4500
1334, 1834, 4500
1335, 1875, 4542
1336, 1875, 4542
1337, 1833, 4584
1338, 1917, 4584
1339, 1875, 4583
1340, 1875, 4583
1341, 1875, 4542
1342, 1875, 4583
1343, 1875, 4542
1344, 1875, 4542
1345, 1917, 4542
1346, 1875, 4583
1347, 1875, 4542
1348, 1916, 4541
1349, 1916, 4541
1350, 1917, 4584
1351, 1875, 4541
1352, 1875, 4583
1353, 1917, 4625
1354, 1875, 4542
1355, 1833, 4584
1356, 1917, 4584
1357, 1875, 4500
1358, 1916, 4583
1359, 1916, 4542
1360, 1875, 4583
1361, 1959, 4542
1362, 1875, 4667
1363, 2083, 4541
1364, 1833, 5666
1365, 1792, 4459
1366, 1833, 4459
1367, 1833, 4416
1368, 1834, 4500
1369, 1834, 4500
1370, 1833, 4416
1371, 1834, 4458
1372, 1875, 4458
1373, 1875, 4584
1374, 1834, 4417
1375, 1833, 4750
1376, 1833, 4459
1377, 1875, 4667
1378, 1875, 4625
1379, 1875, 4667
1380, 1834, 4625
1381, 1834, 4667
1382, 1791, 4708
1383, 1875, 4625
1384, 1875, 4667
1385, 1875, 4708
1386, 1833, 4666
1387, 1875, 4667
1388, 1875, 4625
1389, 1875, 4708
1390, 1875, 4709
1391, 1875, 4666
1392, 1875, 4709
1393, 1875, 4667
1394, 1834, 4666
1395, 1875, 4750
1396, 1875, 4667
1397, 1916, 4666
1398, 1875, 4708
1399, 1834, 4750
1400, 1875, 4791
1401, 1875, 4666
1402, 1875, 4750
1403, 1875, 4708
1404, 1916, 4708
1405, 1875, 4666
1406, 1875, 4708
1407, 1875, 4792
1408, 1875, 4708
1409, 1959, 4709
1410, 1916, 4708
1411, 1916, 4750
1412, 1875, 4750
1413, 1917, 4750
1414, 1917, 4709
1415, 1875, 4750
1416, 1916, 4708
1417, 1916, 4666
1418, 1875, 4709
1419, 1875, 4750
1420, 1875, 4750
1421, 1916, 4750
1422, 1917, 4667
1423, 1917, 4750
1424, 1875, 4750
1425, 1875, 4750
1426, 1916, 4750
1427, 1917, 4750
1428, 1917, 4750
1429, 1916, 4750
1430, 1917, 4792
1431, 1916, 4792
1432, 1917, 4834
1433, 1917, 4792
1434, 1917, 4750
1435, 1958, 4750
1436, 1917, 4750
1437, 1958, 4750
1438, 1916, 4750
1439, 1959, 4750
1440, 1917, 4750
